track_id,track_name,track_artist,rating,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,userID,itemID
7q5YMVbbbsEQATnv0tVctx,We On Fire,Hot Boys,28,6eUYT38tLl7YwqZFJm1Ulb,Guerrilla Warfare,1999-07-27,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.681,0.803,7,-5.451,1,0.327,0.0357,0.0,0.107,0.547,180.138,251240,7703,115
3bgjTKUh8AXO3UuGjcKUnN,You Dig,Hot Boys,22,6eUYT38tLl7YwqZFJm1Ulb,Guerrilla Warfare,1999-07-27,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.752,0.879,1,-4.606,1,0.24,0.225,0.0,0.13,0.687,88.014,237200,7704,115
7jaimA2nEU2Gtzg1WWwXnJ,Havin Thangs,Big Mike,34,3huqsj2zWgtPUyktVpiKTz,Somethin' Serious,1994,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.657,0.523,11,-12.62,0,0.272,0.0316,1.53e-06,0.0461,0.512,155.847,288893,7705,115
0IEvbpIyDb26zwhnFGzuLb,Somethin Serious,Big Mike,22,3huqsj2zWgtPUyktVpiKTz,Somethin' Serious,1994,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.877,0.694,6,-10.506,1,0.18,0.132,1.03e-05,0.0742,0.771,97.92,225600,7706,115
4VOSwu01kbILSLnLTD6oG0,Anotha Day Anotha Balla,South Circle,17,7mSFMSNaJi8qgJEyakyfcp,Anotha Day Anotha Balla,1995-07-04,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.704,0.62,7,-6.454,1,0.296,0.132,0.0,0.112,0.712,75.168,193627,7707,115
0SzzSNGGEs3Xz21KAJwzmX,It's Going Down,South Circle,19,7mSFMSNaJi8qgJEyakyfcp,Anotha Day Anotha Balla,1995-07-04,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.8,0.707,2,-3.161,1,0.204,0.0425,3.93e-06,0.288,0.621,91.229,296307,7708,115
27dUo79lgLEy4Rk5w3UvSL,Guess Who's Back,Scarface,52,5wmfZWzWjS1UARhcZSirf4,Greatest Hits,2010-01-01,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.742,0.788,1,-9.197,1,0.31,0.00961,0.105,0.0864,0.848,85.835,241573,7709,115
66AMCAjrOk7c957i3ej06f,Po Pimp,Do Or Die,51,4Rjhr6Jg80XQ94uDA8UZkG,Picture This,1996,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.81,0.428,0,-14.248,1,0.272,0.0623,0.0,0.116,0.649,142.075,234827,7711,115
2q8lHMMso6wx6pb5uwqzOs,Two Dope Boyz (In a Cadillac),OutKast,50,1IaBCF26OjgYwUCEPaIyC0,ATLiens,1996-08-27,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.809,0.718,7,-4.398,1,0.287,0.0127,0.0,0.062,0.495,93.031,162000,7713,115
074v54tSEWLbq3Hu5wf6uh,The Whole World (feat. Killer Mike),OutKast,49,5OJKj1KGQEM1pnHtuvY0It,"Big Boi & Dre Present, Outkast",2001-10-04,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.815,0.852,2,-6.176,1,0.401,0.0958,1.32e-06,0.0288,0.717,184.666,295347,7714,115
56dSQsKt8xE7pAjlTn3Kky,Fly Away,Goodie Mob,31,0MMxX1jX2lwR1iKRuB7yG7,Still Standing,1998-04-07,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.854,0.487,11,-8.599,0,0.417,0.0321,0.0,0.103,0.844,153.389,244000,7717,115
2VsIWeVLvZfWGpB1yOPXun,Small Time,Lil' Troy,18,2czjXveZPf9X2dutQGlh2r,Sittin' Fat Down South,1998,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.742,0.769,7,-7.502,1,0.236,0.00452,8.95e-06,0.328,0.621,92.178,229307,7719,115
2PTn4VFmNpPILrUrUfbu3D,Diamond & Gold,Lil' Troy,12,2czjXveZPf9X2dutQGlh2r,Sittin' Fat Down South,1998,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.875,0.597,1,-8.141,1,0.293,0.000179,0.0,0.317,0.339,87.191,179107,7720,115
0xxfzwOmUyh7MFcBC1xFoY,The Trill Connection,DJ DMD,11,4rI0SuqUvuPKCC9TVnuntn,Twenty-Two : P.A. World Wide,1998-01-01,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.809,0.782,7,-5.422,1,0.24,0.0225,1.66e-05,0.186,0.69,153.806,253627,7721,115
2DeRFNYxCyEW0HKUf7pR2j,Makin' Moves,DJ DMD,6,4rI0SuqUvuPKCC9TVnuntn,Twenty-Two : P.A. World Wide,1998-01-01,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.819,0.66,5,-5.782,0,0.253,0.0074,0.0,0.115,0.751,80.911,299333,7722,115
7JG411Bqg3I54wvm7QYwxB,Shinin',DJ DMD,13,4rI0SuqUvuPKCC9TVnuntn,Twenty-Two : P.A. World Wide,1998-01-01,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.772,0.663,11,-6.683,0,0.145,0.0189,0.0,0.33,0.637,84.18,289707,7723,115
6GtPHjrFtw9uaMgDbWp0dn,Landmines,DJ DMD,7,4rI0SuqUvuPKCC9TVnuntn,Twenty-Two : P.A. World Wide,1998-01-01,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.812,0.671,2,-5.26,1,0.145,0.00748,0.0,0.25,0.565,90.265,268893,7724,115
0VLzsKvDxmQB5FfeKHDOJQ,Roll With It - Explicit Album Version,Three 6 Mafia,41,0Pe9KCcaFK7CkeZPWXCuaB,Most Known Unknown (New Package-Explicit),2006-06-20,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.808,0.741,7,-4.76,1,0.0535,0.113,0.0,0.0815,0.418,80.004,182467,7726,115
309z0CzeLvltCqcvpeOD9T,Hard Hittaz - Explicit Album Version,Three 6 Mafia,23,0Pe9KCcaFK7CkeZPWXCuaB,Most Known Unknown (New Package-Explicit),2006-06-20,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.793,0.861,6,-5.461,1,0.0927,0.22,0.0,0.0676,0.648,152.028,252493,7727,115
17ZCxegdCt1y0reBkHVmMB,Hard Out Here for a Pimp,Three 6 Mafia,45,0Pe9KCcaFK7CkeZPWXCuaB,Most Known Unknown (New Package-Explicit),2006-06-20,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.85,0.705,0,-7.537,1,0.0616,0.022,0.000939,0.0721,0.839,160.961,169187,7728,115
7LdaPYlRo4pq6CBt44To2H,Bouncin' Back (Bumpin' Me Against the Wall) (feat. Pharrell Williams) - Extended Version,Mystikal,42,22qrzIjC0d35poqKloCQaU,Tarantula,2001-12-18,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.883,0.896,0,-3.695,1,0.208,0.268,1.04e-06,0.0564,0.748,93.928,259547,7730,115
1jRzdY7oUBOhrylNtiMtBD,Shake Ya Ass,Mystikal,51,388lv1ynvLzyJooZsNmf0l,Let's Get Ready,2000-09-26,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.914,0.607,7,-5.658,1,0.32,0.0626,0.0,0.0515,0.666,98.054,256973,7731,115
1Yxmnn7X9uywKP8XQmoZ1s,Definition of God,Sean Price,26,3xpY0WG5GkPed4rBYIbEMt,Imperius Rex,2017-08-08,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.444,0.887,10,-4.14,0,0.36,0.0177,0.000182,0.0831,0.421,80.195,189535,7732,116
3D38358IcazwLEhcHEVcxa,Crown of Thorns,Raekwon,12,09xKCd66DkEqhmp5TSKxD6,The Wild,2017-03-24,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.461,0.841,7,-6.748,1,0.34,0.0141,0.0,0.253,0.599,75.524,190728,7733,116
1HYYnsPW3ZDwZ7f7iTJ2zA,Visiting Hour,Raekwon,25,09xKCd66DkEqhmp5TSKxD6,The Wild,2017-03-24,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.567,0.78,6,-5.811,1,0.109,0.00383,0.0,0.111,0.532,87.172,197938,7734,116
5Bh53p5005ZPoDD6Wrv2pe,What's on Your Mind,Sheek Louch,8,2AiIlOhtkMBG3fRrYHFXvZ,Silverback Gorilla 2,2015-12-04,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.842,0.687,1,-2.99,1,0.0586,0.128,0.0,0.886,0.186,110.007,176786,7735,116
1oKGWEEUp7Uuvh8jM37vm0,Flesh,"Royce Da 5'9""",27,0sOYErujvWBLfPaYcTboFq,Layers,2016-04-15,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.598,0.895,8,-4.76,1,0.32,0.0905,0.0,0.132,0.775,139.829,211509,7736,116
6Xj6oGbozYdpPFLBdbweTY,Brown Guys,Talib Kweli,13,0XLvZBSbw7LryCmiKa9py7,The Seven,2017-04-14,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.696,0.213,4,-10.582,0,0.235,0.0426,0.897,0.11,0.506,86.977,151738,7737,116
3v50OifHjOMubmGAc0QBmL,Money Dance,Rick Ross,0,79qFHCSJ8v5DBHwbHExLOV,Black Market (Deluxe),2015-12-04,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.677,0.713,6,-4.108,0,0.148,0.105,0.0,0.0867,0.356,87.489,457347,7738,116
5x4Xj6R8aYqgj2mEZ5Xy1P,Carol City,Rick Ross,0,79qFHCSJ8v5DBHwbHExLOV,Black Market (Deluxe),2015-12-04,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.664,0.778,2,-5.191,1,0.14,0.00018,0.0,0.369,0.264,145.964,253227,7739,116
3yP2kjL5SR32FEhpCUrNKB,One Of Us,Rick Ross,0,79qFHCSJ8v5DBHwbHExLOV,Black Market (Deluxe),2015-12-04,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.552,0.752,10,-5.454,0,0.191,0.0247,0.0,0.513,0.195,84.337,193733,7740,116
25HfgP3A0Jkh5ALR2wRG0o,"Smile Mama, Smile",Rick Ross,0,79qFHCSJ8v5DBHwbHExLOV,Black Market (Deluxe),2015-12-04,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.52,0.709,5,-5.194,1,0.109,0.0156,0.0,0.103,0.329,79.033,241387,7741,116
5cQffjWJzgnmEtTzKW6dnh,Idols Become Rivals,Rick Ross,50,08XXyTmAv1vNghZS4p0ng2,Rather You Than Me,2017-03-17,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.481,0.716,10,-5.996,0,0.622,0.0123,0.0,0.141,0.404,78.829,341680,7742,116
1KZ0Xo6Mmeprp1Sw5xCHYz,Trap Trap Trap,Rick Ross,52,08XXyTmAv1vNghZS4p0ng2,Rather You Than Me,2017-03-17,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.729,0.838,8,-4.476,0,0.313,0.00612,0.0,0.0721,0.349,136.869,275720,7743,116
5V1QsNSEDF7YmNBhSKhE75,I Think She Like Me,Rick Ross,52,08XXyTmAv1vNghZS4p0ng2,Rather You Than Me,2017-03-17,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.629,0.7,2,-6.212,1,0.264,0.0084,0.0,0.118,0.153,85.814,242373,7744,116
7jn2nokiUvPr350Sds0xjo,Scientology,Rick Ross,41,08XXyTmAv1vNghZS4p0ng2,Rather You Than Me,2017-03-17,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.451,0.836,1,-1.995,1,0.0649,0.188,0.0,0.883,0.437,81.988,155920,7745,116
1rbhZEID2UYfUxECEMefyM,Quintessential,Rick Ross,21,5fwdtSABKLaSOMT3UhpWa7,Hood Billionaire (Deluxe),2014-11-24,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.813,0.603,6,-5.454,0,0.321,0.316,0.0,0.36,0.829,123.172,193933,7747,116
192ovE1eNtAV3lqHuSb6CJ,Rich Is Gangsta,Rick Ross,0,4gK53NWTrdiH2ZyEX2ZpGL,Mastermind (Deluxe),2014-01-01,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.476,0.745,1,-4.674,0,0.368,0.00379,0.0,0.797,0.322,162.759,196653,7748,116
4ZsvhlPNQgrwpZABfwG8l8,Nobody,Rick Ross,0,4gK53NWTrdiH2ZyEX2ZpGL,Mastermind (Deluxe),2014-01-01,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.641,0.812,0,-5.952,0,0.261,0.173,0.0,0.394,0.685,84.505,281053,7749,116
2OmjhVnagJ8SVJDbj9eWrL,Sanctified,Rick Ross,0,4gK53NWTrdiH2ZyEX2ZpGL,Mastermind (Deluxe),2014-01-01,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.739,0.523,9,-6.293,1,0.0692,0.0815,0.0,0.382,0.228,125.99,289627,7751,116
0kymzJsB4BWaqq1DhOrM8a,Ashamed,Rick Ross,0,321URghwSOExYFpFwt7kRh,"God Forgives, I Don't",2012-01-01,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.5,0.867,10,-5.344,0,0.346,0.0815,0.0,0.59,0.802,154.379,256573,7755,116
36HYTXQ1SRGK0GnlIEzSND,Maybach Music IV,Rick Ross,0,321URghwSOExYFpFwt7kRh,"God Forgives, I Don't",2012-01-01,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.309,0.874,3,-5.362,0,0.0747,0.063,0.0,0.322,0.231,91.634,314147,7756,116
0Ytt4H5qlnmqJMHhJ8YI13,Sixteen,Rick Ross,0,321URghwSOExYFpFwt7kRh,"God Forgives, I Don't",2012-01-01,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.631,0.631,2,-7.239,1,0.0856,0.0159,0.0,0.231,0.12,86.98,495573,7757,116
0vbHHNHVwuEUSMpHppE21F,911,Rick Ross,0,321URghwSOExYFpFwt7kRh,"God Forgives, I Don't",2012-01-01,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.607,0.766,8,-5.987,0,0.0405,0.00522,0.0,0.0727,0.211,135.007,329440,7759,116
7rk2jwf7IL06qe0jxjpupP,So Sophisticated,Rick Ross,0,321URghwSOExYFpFwt7kRh,"God Forgives, I Don't",2012-01-01,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.681,0.864,2,-5.884,1,0.297,0.0226,0.0,0.624,0.539,77.028,247267,7760,116
0e6Je5EfLQ7uS9eVqvKTHW,Touch'N You,Rick Ross,0,321URghwSOExYFpFwt7kRh,"God Forgives, I Don't",2012-01-01,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.553,0.776,8,-5.078,0,0.0586,0.222,0.0,0.314,0.396,82.558,252667,7762,116
4FIUGSvwYUNiacopdF94Cf,You The Boss,Rick Ross,0,4iSsCPQIvyZ199hnUhxzQI,You The Boss,2011-01-01,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.716,0.686,11,-6.555,1,0.145,0.00728,0.0,0.145,0.532,141.043,280667,7764,116
5uQdp0GLfj6K1wTdKuSkwR,Hold Me Back,Rick Ross,43,1YSb516nyR6ALY2ji1eCAV,"God Forgives, I Don't (Deluxe Edition)",2012-01-01,Gangster Rap Workout,0ZRwrJ2EDGyKR6YgQPWXeO,rap,gangster rap,0.435,0.712,11,-5.566,1,0.144,0.0383,0.0,0.109,0.445,125.789,267147,7765,121
5uQdp0GLfj6K1wTdKuSkwR,Hold Me Back,Rick Ross,43,1YSb516nyR6ALY2ji1eCAV,"God Forgives, I Don't (Deluxe Edition)",2012-01-01,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.435,0.712,11,-5.566,1,0.144,0.0383,0.0,0.109,0.445,125.789,267147,7765,116
0DPNRRkWkye2ZHTqAiClRH,Good Cop Bad Cop,Ice Cube,0,2S3JOm31RM23obHG1cqByJ,Death Certificate (25th Anniversary Edition),2017-06-09,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.714,0.935,6,-2.776,1,0.243,0.134,0.0,0.128,0.872,91.972,207093,7766,116
5qXDMDeaGVoWIRAIQ7aCcd,True Colors/It's On,The Game,31,0Fn0R9r4naqKNDjCTEg5e7,1992,2016-10-14,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.513,0.684,1,-7.171,1,0.777,0.189,0.0,0.962,0.708,181.444,334467,7767,116
2ORxCzIYVvQYzAUv3iLFfx,The Juice,The Game,35,0Fn0R9r4naqKNDjCTEg5e7,1992,2016-10-14,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.578,0.894,5,-4.591,0,0.16,0.0374,0.0,0.105,0.43,143.168,227560,7768,116
1ssocj8vt5NQANQgfCkVI1,Young Niggas,The Game,31,0Fn0R9r4naqKNDjCTEg5e7,1992,2016-10-14,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.683,0.74,1,-5.512,1,0.274,0.0272,0.0,0.333,0.429,83.857,248520,7769,116
5zHXpOhaBlL0FrXGmIRrjO,The Soundtrack,The Game,30,0Fn0R9r4naqKNDjCTEg5e7,1992,2016-10-14,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.505,0.837,7,-6.826,1,0.252,0.0818,0.0,0.257,0.173,142.626,254667,7770,116
3JEzGRDUsozrehZTq3dKE8,All Eyez (feat. Jeremih) [Bonus Track],The Game,57,0Fn0R9r4naqKNDjCTEg5e7,1992,2016-10-14,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.419,0.655,0,-6.679,1,0.247,0.0571,0.0,0.0962,0.353,76.835,215297,7772,116
6mugUzJVrs2wfUUbKywyrn,92 Bars,The Game,44,0Fn0R9r4naqKNDjCTEg5e7,1992,2016-10-14,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.511,0.793,3,-2.208,0,0.311,0.0431,0.0,0.0501,0.799,81.331,358573,7774,116
62NQ8JoW3yfJ2WSmlnaogw,Born In The Trap,The Game,0,347inOOK4kb02uEpi2LjF0,The R.E.D. Album,2011-01-01,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.675,0.858,9,-3.758,0,0.221,0.0577,2.29e-05,0.241,0.541,92.997,226560,7776,116
5alKIB3JaJ4N1RwbsTz9jO,Celebration,The Game,0,09Sk9o4ak6tFAwEhdzF6qN,Jesus Piece (Deluxe),2012-01-01,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.693,0.698,3,-7.75,1,0.273,0.0187,0.0,0.172,0.566,148.047,288640,7779,116
2MxNYlKFPTZvx9xeG4HQgq,I Remember,The Game,0,09Sk9o4ak6tFAwEhdzF6qN,Jesus Piece (Deluxe),2012-01-01,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.703,0.478,1,-7.44,1,0.317,0.323,0.0,0.215,0.0628,137.977,281813,7780,116
1YmF9PvLhIISIANoMLIYGq,A$AP Forever,A$AP Rocky,68,67Em0g7VkNZGzICh4SZQdY,A$AP Forever (feat. Moby),2018-04-05,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.469,0.78,10,-6.49,0,0.122,0.224,0.0,0.13,0.444,125.999,233061,7781,116
0U7Hho5psdKZwyC8HMHxfq,Ruckus in B Minor,Wu-Tang Clan,41,1eFLCXEcuThN3QpMffhfvy,A Better Tomorrow,2014-11-28,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.484,0.913,4,-4.631,0,0.444,0.333,0.0,0.589,0.621,92.715,324733,7782,116
5ybAmUhA1Fr6Uzz5YEsrpu,40th Street Black / We Will Fight,Wu-Tang Clan,30,1eFLCXEcuThN3QpMffhfvy,A Better Tomorrow,2014-11-28,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.873,0.651,6,-8.411,0,0.236,0.216,6.63e-05,0.303,0.432,119.988,266253,7783,116
07lqfibBtpw1ud24u0uULj,Keep Watch,Wu-Tang Clan,40,1eFLCXEcuThN3QpMffhfvy,A Better Tomorrow,2014-11-28,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.762,0.666,7,-8.589,1,0.356,0.259,0.0,0.137,0.476,94.066,265373,7784,116
0NknHNafFWgMRaVplKqLu8,The Genesis of the Omega,Sean Price,24,75miDNgZQgpD70EV6Bb8pm,Mic Tyson,2012-10-30,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.591,0.731,2,-5.867,0,0.192,0.0916,0.000109,0.443,0.508,79.793,120620,7785,116
0kXvGrU1xtobBAkQ1sf2uQ,Price & Shining Armor,Sean Price,23,75miDNgZQgpD70EV6Bb8pm,Mic Tyson,2012-10-30,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.392,0.758,1,-6.034,0,0.333,0.0617,0.0,0.125,0.511,83.601,184912,7787,116
61GSr6DLZ1z1aBtPxyAwLB,Battering Bars,Sean Price,17,75miDNgZQgpD70EV6Bb8pm,Mic Tyson,2012-10-30,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.592,0.849,7,-5.185,0,0.346,0.185,0.0,0.179,0.725,79.776,172698,7792,116
1ulmJh7abgw27HTLIyfDSS,BLACK EFFECT,The Carters,48,7jbdod8XNRfe2nIhppht46,EVERYTHING IS LOVE,2018-06-18,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.498,0.688,8,-6.58,1,0.452,0.18,0.0,0.481,0.507,147.899,315040,7796,116
7y1RCeyDE960067hEVlpjJ,Gonna Miss You,Rapsody,28,2RpmZvo7tIJsMaxXfj33k2,Crown,2016-11-17,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.523,0.885,0,-5.933,1,0.375,0.0239,0.0,0.102,0.723,82.29,175020,7798,116
2VpTT9dmZapkRO61WFxs3m,Crown,Rapsody,27,2RpmZvo7tIJsMaxXfj33k2,Crown,2016-11-17,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.52,0.744,1,-7.157,0,0.378,0.0182,1.49e-06,0.365,0.308,169.23,193071,7799,116
6VQyZAaoeyMP1tvaQwdst0,Tina Turner,Rapsody,26,2RpmZvo7tIJsMaxXfj33k2,Crown,2016-11-17,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.548,0.754,10,-6.493,0,0.289,0.0823,0.0,0.322,0.59,94.593,164101,7800,116
6XEv3sRDhL5BYh3TSev6kO,Tree of Life,Ab-Soul,36,021zMZKO2pUA3yoUQFW2uy,These Days...,2014-06-24,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.491,0.617,2,-9.369,1,0.402,0.163,0.0,0.312,0.368,90.197,337136,7801,116
1EzniRQ6UM9Y5xGrmfqCgy,Laila’s Wisdom,Rapsody,36,0IkioqpdjITJwhbRliLoCx,Laila’s Wisdom,2017-09-22,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.417,0.737,5,-7.188,1,0.336,0.23,4.85e-05,0.467,0.355,165.183,194720,7802,116
4DxaBl7XTThDb9zRZjIWOB,Power,Rapsody,42,0IkioqpdjITJwhbRliLoCx,Laila’s Wisdom,2017-09-22,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.441,0.854,4,-5.509,0,0.486,0.00274,0.0,0.175,0.597,81.309,334787,7803,116
13thLit2vmo1qePjSFP01c,Sassy,Rapsody,30,0IkioqpdjITJwhbRliLoCx,Laila’s Wisdom,2017-09-22,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.78,0.647,11,-6.331,0,0.164,0.0861,0.0,0.0873,0.551,116.976,193213,7804,116
5TM4UBorSpaZaQaZOdsEhc,Black & Ugly,Rapsody,31,0IkioqpdjITJwhbRliLoCx,Laila’s Wisdom,2017-09-22,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.675,0.695,4,-6.916,0,0.405,0.263,0.0,0.218,0.61,80.345,249227,7805,116
5TYiF7dKX5fuScSnIgz8IY,Ballin' Hot (Prod. by Khrysis),Rapsody,5,0shBFVpssNQRNgWbYgQgx2,The Black Mamba,2012-02-24,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.632,0.688,11,-11.117,0,0.517,0.0741,0.0,0.169,0.787,86.98,203268,7807,116
6WQi91716ppIvo9QqaPTxK,Rollercoaster - Bonus Track (Explicit),Ludacris,28,00kSgH9g6nYBQhjnRQFBew,Battle Of The Sexes (Deluxe),2010-01-01,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.387,0.678,6,-7.219,0,0.313,0.0416,0.0,0.257,0.422,79.084,317653,7808,116
7eZT4U188WHdgkOfB4VYzL,Feelin' So Sexy,Ludacris,26,00kSgH9g6nYBQhjnRQFBew,Battle Of The Sexes (Deluxe),2010-01-01,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.458,0.683,7,-10.029,1,0.415,0.0449,0.0,0.104,0.389,77.959,209480,7809,116
6iuoLH4plEeIebSk3tVgmP,That New York,Fredro Starr,13,7LyUSP3EvSycIx1omygkm6,Made In the Streets,2013-12-25,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.542,0.654,11,-6.304,1,0.316,0.151,0.0,0.129,0.125,176.474,198005,7810,116
2qqwaTbY2FwR6SBWMbHcU0,Everyday Hell,Fredro Starr,14,7LyUSP3EvSycIx1omygkm6,Made In the Streets,2013-12-25,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.772,0.551,1,-6.896,1,0.0906,0.0433,0.0,0.149,0.269,91.048,214086,7811,116
